day,min_zn_inrice,max_zn_inrice,zn_actual
100,253710.03515264328,1881930.2654025112,785083.0894282821
101,255895.55615904287,1894045.8985406952,783415.0473100974
102,258383.17542170372,1906110.9277441949,783144.3930863987
103,260916.40092003677,1917317.7134439247,780891.6547005108
104,262802.35931800015,1926070.4051888934,780621.0972741598
105,263210.8409477022,1921663.150995364,773400.8925083586
106,262500.1364580811,1906756.2708524214,764857.6775920562
107,261892.45610312972,1893092.9107240937,754625.2163172694
108,260553.36925550748,1876948.5304241888,742440.8092789301
109,258429.22608335837,1858612.1616978142,730307.4022853468
110,254802.1649258614,1830048.8993472548,720378.0648293879
111,253354.4350602448,1815592.172473843,712710.3320970269
112,251115.8570062667,1792779.2615301167,705641.1288939866
113,250705.81749490136,1783523.3109506024,702257.9847068904
114,251458.3149911303,1778256.518767959,693762.7391001174
115,249997.85336504446,1765120.7604883995,687044.2521036192
116,248034.56138632138,1746121.1939302473,680811.7005911344
117,246341.95531920047,1729004.1505914154,673018.5876641267
118,243713.0069678239,1708354.9959018144,663778.159252875
119,241478.8211250629,1694251.3176354123,655529.1380509536
120,239255.35962563456,1679249.9013535187,653013.232098707
121,239190.61029013887,1670533.4576914406,647383.5799193584
122,237846.93491757268,1658414.4913166761,641794.9820380937
123,236191.62891926413,1644560.1787805445,636605.2162335839
124,233861.55621225428,1625473.1452424848,631017.8104034811
125,232149.90301450313,1612329.868654912,628860.1057024114
126,231847.85798235878,1603433.4853999065,623625.6166775117
127,229725.32687860163,1587591.4195995517,618505.5890475805
128,227107.42637068074,1568301.9183905227,616436.9953316506
129,225831.1982297161,1552976.9962456245,610470.1136365911
130,223474.26604314646,1538441.366318613,608435.4761028949
131,222733.4366921184,1527653.1903045867,606414.4221484056
132,221487.69989335877,1513316.4771734541,601126.1614234545
133,219338.86976447684,1499880.9047543795,599133.3619383873
134,218591.58292994896,1489753.878233302,593595.4788349941
135,216188.63488935528,1475983.3358588805,591663.0539341688
136,215213.28755572985,1464614.306246215,586548.9697123144
137,212385.9501817342,1447225.1632657184,584603.5905746869
138,211027.8013328421,1433423.9733841964,580355.8400634035
139,208736.88467677654,1418053.2828198823,578363.131029223
140,207432.51131385023,1405044.9391260576,576336.6663428158
141,206154.22541818247,1392401.3778133907,572220.2374245905
142,204207.80246746444,1379765.3547153939,570170.3109886047
143,203118.7722746353,1368892.8934499158,568102.4231200119
144,202028.65432606652,1358165.6112505612,564658.8144412573
145,200314.74143430675,1345991.7196328687,562562.9065686332
146,199159.24146819385,1335084.548356781,559093.9617356188
147,197522.5037780301,1323812.3617914033,561232.4617356188
