0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.3785E-03,0.7681E-01,0.3932E-03,0.7681E-01,0.3910E-03,0.7681E-01,0.3850E-03,0.7681E-01,0.2760E-03,0.6994E-01,0.2815E-03,0.6994E-01,0.2800E-03,0.6994E-01,0.21391E-04,0.21391E-04
0.2179E-03,0.7685E-01,0.2235E-03,0.7685E-01,0.2231E-03,0.7685E-01,0.2192E-03,0.7685E-01,0.1563E-03,0.6996E-01,0.1597E-03,0.6996E-01,0.1588E-03,0.6996E-01,0.13353E-04,0.13353E-04
0.2179E-03,0.7685E-01,0.2235E-03,0.7685E-01,0.2231E-03,0.7685E-01,0.2192E-03,0.7685E-01,0.1564E-03,0.6996E-01,0.1597E-03,0.6996E-01,0.1588E-03,0.6996E-01,0.13353E-04,0.13353E-04
0.3375E-03,0.7682E-01,0.3517E-03,0.7682E-01,0.3496E-03,0.7682E-01,0.3440E-03,0.7682E-01,0.2455E-03,0.6994E-01,0.2504E-03,0.6994E-01,0.2491E-03,0.6994E-01,0.20914E-04,0.20914E-04
0.2444E-03,0.7682E-01,0.2516E-03,0.7682E-01,0.2509E-03,0.7682E-01,0.2467E-03,0.7682E-01,0.1772E-03,0.6998E-01,0.1808E-03,0.6998E-01,0.1798E-03,0.6998E-01,0.15105E-04,0.15105E-04
0.2187E-03,0.7685E-01,0.2233E-03,0.7685E-01,0.2232E-03,0.7685E-01,0.2191E-03,0.7685E-01,0.1563E-03,0.6996E-01,0.1597E-03,0.6996E-01,0.1588E-03,0.6996E-01,0.13353E-04,0.13353E-04
0.2179E-03,0.7685E-01,0.2235E-03,0.7685E-01,0.2231E-03,0.7685E-01,0.2192E-03,0.7685E-01,0.1564E-03,0.6996E-01,0.1597E-03,0.6996E-01,0.1588E-03,0.6996E-01,0.12160E-04,0.12160E-04
0.2179E-03,0.7685E-01,0.2235E-03,0.7685E-01,0.2231E-03,0.7685E-01,0.2192E-03,0.7685E-01,0.1564E-03,0.6996E-01,0.1597E-03,0.6996E-01,0.1588E-03,0.6996E-01,0.10682E-04,0.10682E-04
0.2179E-03,0.7685E-01,0.2235E-03,0.7685E-01,0.2231E-03,0.7685E-01,0.2192E-03,0.7685E-01,0.1564E-03,0.6996E-01,0.1597E-03,0.6996E-01,0.1588E-03,0.6996E-01,0.13353E-04,0.13353E-04
0.4130E-04,0.7697E-01,0.4143E-04,0.7697E-01,0.4175E-04,0.7697E-01,0.4035E-04,0.7697E-01,0.2645E-04,0.6980E-01,0.2747E-04,0.6980E-01,0.2720E-04,0.6980E-01,0.89623E-07,0.89623E-07
0.4130E-04,0.7697E-01,0.4143E-04,0.7697E-01,0.4175E-04,0.7697E-01,0.4034E-04,0.7697E-01,0.2645E-04,0.6980E-01,0.2747E-04,0.6980E-01,0.2720E-04,0.6980E-01,0.89623E-07,0.89623E-07
0.4130E-04,0.7697E-01,0.4143E-04,0.7697E-01,0.4175E-04,0.7697E-01,0.4035E-04,0.7697E-01,0.2645E-04,0.6980E-01,0.2747E-04,0.6980E-01,0.2720E-04,0.6980E-01,0.89623E-07,0.89623E-07
0.7439E-04,0.7688E-01,0.7502E-04,0.7688E-01,0.7543E-04,0.7688E-01,0.7314E-04,0.7688E-01,0.4879E-04,0.7000E-01,0.5048E-04,0.7000E-01,0.5003E-04,0.7000E-01,0.16454E-06,0.16454E-06
0.3453E-04,0.7691E-01,0.3460E-04,0.7691E-01,0.3488E-04,0.7691E-01,0.3370E-04,0.7691E-01,0.2209E-04,0.6986E-01,0.2295E-04,0.6986E-01,0.2272E-04,0.6986E-01,0.74877E-07,0.74877E-07
0.4123E-04,0.7697E-01,0.4145E-04,0.7697E-01,0.4174E-04,0.7697E-01,0.4035E-04,0.7697E-01,0.2646E-04,0.6980E-01,0.2747E-04,0.6980E-01,0.2720E-04,0.6980E-01,0.89623E-07,0.89623E-07
0.4130E-04,0.7697E-01,0.4143E-04,0.7697E-01,0.4175E-04,0.7697E-01,0.4035E-04,0.7697E-01,0.2645E-04,0.6980E-01,0.2747E-04,0.6980E-01,0.2720E-04,0.6980E-01,0.91660E-07,0.91660E-07
0.4130E-04,0.7697E-01,0.4143E-04,0.7697E-01,0.4175E-04,0.7697E-01,0.4035E-04,0.7697E-01,0.2645E-04,0.6980E-01,0.2747E-04,0.6980E-01,0.2720E-04,0.6980E-01,0.26887E-06,0.26887E-06
0.6299E-04,0.7689E-01,0.6362E-04,0.7689E-01,0.6397E-04,0.7689E-01,0.6194E-04,0.7689E-01,0.4098E-04,0.6999E-01,0.4247E-04,0.6999E-01,0.4207E-04,0.6999E-01,0.42493E-06,0.42493E-06
0.6299E-04,0.7689E-01,0.6362E-04,0.7689E-01,0.6397E-04,0.7689E-01,0.6194E-04,0.7689E-01,0.4099E-04,0.6999E-01,0.4247E-04,0.6999E-01,0.4207E-04,0.6999E-01,0.42493E-06,0.42493E-06
0.3448E-04,0.7691E-01,0.3462E-04,0.7691E-01,0.3488E-04,0.7691E-01,0.3370E-04,0.7691E-01,0.2210E-04,0.6986E-01,0.2295E-04,0.6986E-01,0.2272E-04,0.6986E-01,0.22974E-06,0.22974E-06
0.7416E-04,0.7688E-01,0.7508E-04,0.7688E-01,0.7542E-04,0.7688E-01,0.7315E-04,0.7688E-01,0.4881E-04,0.7000E-01,0.5048E-04,0.7000E-01,0.5003E-04,0.7000E-01,0.50483E-06,0.50483E-06
0.6315E-04,0.7689E-01,0.6357E-04,0.7689E-01,0.6398E-04,0.7689E-01,0.6193E-04,0.7689E-01,0.4098E-04,0.6999E-01,0.4247E-04,0.6999E-01,0.4207E-04,0.6999E-01,0.42493E-06,0.42493E-06
0.6299E-04,0.7689E-01,0.6362E-04,0.7689E-01,0.6397E-04,0.7689E-01,0.6194E-04,0.7689E-01,0.4099E-04,0.6999E-01,0.4247E-04,0.6999E-01,0.4207E-04,0.6999E-01,0.41549E-06,0.41549E-06
0.6299E-04,0.7689E-01,0.6362E-04,0.7689E-01,0.6397E-04,0.7689E-01,0.6194E-04,0.7689E-01,0.4099E-04,0.6999E-01,0.4247E-04,0.6999E-01,0.4207E-04,0.6999E-01,0.14164E-06,0.14164E-06
0.6299E-04,0.7689E-01,0.6362E-04,0.7689E-01,0.6397E-04,0.7689E-01,0.6194E-04,0.7689E-01,0.4099E-04,0.6999E-01,0.4247E-04,0.6999E-01,0.4207E-04,0.6999E-01,0.42493E-06,0.42493E-06
0.1375E-03,0.7687E-01,0.1411E-03,0.7687E-01,0.1410E-03,0.7687E-01,0.1378E-03,0.7687E-01,0.9571E-04,0.6998E-01,0.9814E-04,0.6998E-01,0.9749E-04,0.6998E-01,0.11478E-05,0.11478E-05
0.1375E-03,0.7687E-01,0.1411E-03,0.7687E-01,0.1410E-03,0.7687E-01,0.1379E-03,0.7687E-01,0.9569E-04,0.6998E-01,0.9814E-04,0.6998E-01,0.9749E-04,0.6998E-01,0.11478E-05,0.11478E-05
0.1375E-03,0.7687E-01,0.1411E-03,0.7687E-01,0.1410E-03,0.7687E-01,0.1379E-03,0.7687E-01,0.9571E-04,0.6998E-01,0.9814E-04,0.6998E-01,0.9749E-04,0.6998E-01,0.11478E-05,0.11478E-05
0.1410E-03,0.7687E-01,0.1448E-03,0.7687E-01,0.1446E-03,0.7687E-01,0.1414E-03,0.7687E-01,0.9820E-04,0.6998E-01,0.1007E-03,0.6998E-01,0.1000E-03,0.6998E-01,0.11776E-05,0.11776E-05
0.1327E-04,0.7670E-01,0.1325E-04,0.7670E-01,0.1339E-04,0.7670E-01,0.1285E-04,0.7670E-01,0.8172E-05,0.6998E-01,0.8551E-05,0.6998E-01,0.8449E-05,0.6998E-01,0.10048E-06,0.10048E-06
0.1382E-03,0.7687E-01,0.1409E-03,0.7687E-01,0.1410E-03,0.7687E-01,0.1378E-03,0.7687E-01,0.9566E-04,0.6998E-01,0.9815E-04,0.6998E-01,0.9749E-04,0.6998E-01,0.11478E-05,0.11478E-05
0.1375E-03,0.7687E-01,0.1411E-03,0.7687E-01,0.1410E-03,0.7687E-01,0.1378E-03,0.7687E-01,0.9571E-04,0.6998E-01,0.9814E-04,0.6998E-01,0.9749E-04,0.6998E-01,0.27167E-05,0.27167E-05
0.1375E-03,0.7687E-01,0.1411E-03,0.7687E-01,0.1410E-03,0.7687E-01,0.1378E-03,0.7687E-01,0.9571E-04,0.6998E-01,0.9814E-04,0.6998E-01,0.9749E-04,0.6998E-01,0.91826E-06,0.91826E-06
0.1368E-04,0.7666E-01,0.1365E-04,0.7666E-01,0.1380E-04,0.7666E-01,0.1324E-04,0.7666E-01,0.8420E-05,0.6994E-01,0.8811E-05,0.6994E-01,0.8706E-05,0.6994E-01,0.19610E-06,0.19610E-06
0.1368E-04,0.7666E-01,0.1365E-04,0.7666E-01,0.1380E-04,0.7666E-01,0.1324E-04,0.7666E-01,0.8420E-05,0.6994E-01,0.8811E-05,0.6994E-01,0.8706E-05,0.6994E-01,0.19610E-06,0.19610E-06
0.1327E-04,0.7670E-01,0.1325E-04,0.7670E-01,0.1339E-04,0.7670E-01,0.1285E-04,0.7670E-01,0.8171E-05,0.6998E-01,0.8551E-05,0.6998E-01,0.8449E-05,0.6998E-01,0.19031E-06,0.19031E-06
0.1417E-03,0.7687E-01,0.1446E-03,0.7687E-01,0.1447E-03,0.7687E-01,0.1414E-03,0.7687E-01,0.9813E-04,0.6998E-01,0.1007E-03,0.6998E-01,0.1000E-03,0.6998E-01,0.22297E-05,0.22297E-05
0.1367E-04,0.7666E-01,0.1366E-04,0.7666E-01,0.1380E-04,0.7666E-01,0.1324E-04,0.7666E-01,0.8420E-05,0.6994E-01,0.8811E-05,0.6994E-01,0.8706E-05,0.6994E-01,0.19610E-06,0.19610E-06
0.1368E-04,0.7666E-01,0.1365E-04,0.7666E-01,0.1380E-04,0.7666E-01,0.1324E-04,0.7666E-01,0.8420E-05,0.6994E-01,0.8811E-05,0.6994E-01,0.8706E-05,0.6994E-01,0.82830E-07,0.82830E-07
0.1368E-04,0.7666E-01,0.1365E-04,0.7666E-01,0.1380E-04,0.7666E-01,0.1324E-04,0.7666E-01,0.8420E-05,0.6994E-01,0.8811E-05,0.6994E-01,0.8706E-05,0.6994E-01,0.24513E-06,0.24513E-06
0.1368E-04,0.7666E-01,0.1365E-04,0.7666E-01,0.1380E-04,0.7666E-01,0.1324E-04,0.7666E-01,0.8420E-05,0.6994E-01,0.8811E-05,0.6994E-01,0.8706E-05,0.6994E-01,0.19610E-06,0.19610E-06
0.9271E-05,0.7702E-01,0.9247E-05,0.7702E-01,0.9347E-05,0.7702E-01,0.8969E-05,0.7702E-01,0.5704E-05,0.7015E-01,0.5969E-05,0.7015E-01,0.5898E-05,0.7015E-01,0.96498E-07,0.96498E-07
0.9271E-05,0.7702E-01,0.9247E-05,0.7702E-01,0.9347E-05,0.7702E-01,0.8969E-05,0.7702E-01,0.5703E-05,0.7015E-01,0.5969E-05,0.7015E-01,0.5898E-05,0.7015E-01,0.96498E-07,0.96498E-07
0.9271E-05,0.7702E-01,0.9247E-05,0.7702E-01,0.9347E-05,0.7702E-01,0.8969E-05,0.7702E-01,0.5704E-05,0.7015E-01,0.5969E-05,0.7015E-01,0.5898E-05,0.7015E-01,0.96498E-07,0.96498E-07
0.9553E-05,0.7705E-01,0.9528E-05,0.7705E-01,0.9632E-05,0.7705E-01,0.9242E-05,0.7705E-01,0.5877E-05,0.7018E-01,0.6150E-05,0.7018E-01,0.6077E-05,0.7018E-01,0.99433E-07,0.99433E-07
0.7451E-04,0.7687E-01,0.7502E-04,0.7687E-01,0.7536E-04,0.7687E-01,0.7349E-04,0.7687E-01,0.5072E-04,0.6999E-01,0.5216E-04,0.6999E-01,0.5177E-04,0.6999E-01,0.83923E-06,0.83923E-06
0.9272E-05,0.7702E-01,0.9247E-05,0.7702E-01,0.9348E-05,0.7702E-01,0.8969E-05,0.7702E-01,0.5703E-05,0.7015E-01,0.5969E-05,0.7015E-01,0.5898E-05,0.7015E-01,0.96498E-07,0.96498E-07
0.9271E-05,0.7702E-01,0.9247E-05,0.7702E-01,0.9347E-05,0.7702E-01,0.8969E-05,0.7702E-01,0.5704E-05,0.7015E-01,0.5969E-05,0.7015E-01,0.5898E-05,0.7015E-01,0.42665E-07,0.42665E-07
0.9271E-05,0.7702E-01,0.9247E-05,0.7702E-01,0.9347E-05,0.7702E-01,0.8969E-05,0.7702E-01,0.5704E-05,0.7015E-01,0.5969E-05,0.7015E-01,0.5898E-05,0.7015E-01,0.64332E-07,0.64332E-07
0.7638E-04,0.7688E-01,0.7680E-04,0.7688E-01,0.7717E-04,0.7688E-01,0.7526E-04,0.7688E-01,0.5203E-04,0.7003E-01,0.5350E-04,0.7003E-01,0.5311E-04,0.7003E-01,0.25375E-06,0.25375E-06
0.7638E-04,0.7688E-01,0.7680E-04,0.7688E-01,0.7717E-04,0.7688E-01,0.7527E-04,0.7688E-01,0.5203E-04,0.7003E-01,0.5350E-04,0.7003E-01,0.5311E-04,0.7003E-01,0.25375E-06,0.25375E-06
0.7460E-04,0.7687E-01,0.7500E-04,0.7687E-01,0.7537E-04,0.7687E-01,0.7349E-04,0.7687E-01,0.5071E-04,0.6999E-01,0.5216E-04,0.6999E-01,0.5177E-04,0.6999E-01,0.24740E-06,0.24740E-06
0.9554E-05,0.7705E-01,0.9528E-05,0.7705E-01,0.9632E-05,0.7705E-01,0.9242E-05,0.7705E-01,0.5877E-05,0.7018E-01,0.6150E-05,0.7018E-01,0.6077E-05,0.7018E-01,0.29309E-07,0.29309E-07
0.7629E-04,0.7688E-01,0.7683E-04,0.7688E-01,0.7716E-04,0.7688E-01,0.7528E-04,0.7688E-01,0.5203E-04,0.7003E-01,0.5350E-04,0.7003E-01,0.5311E-04,0.7003E-01,0.25375E-06,0.25375E-06
0.7638E-04,0.7688E-01,0.7680E-04,0.7688E-01,0.7717E-04,0.7688E-01,0.7527E-04,0.7688E-01,0.5203E-04,0.7003E-01,0.5350E-04,0.7003E-01,0.5311E-04,0.7003E-01,0.57383E-06,0.57383E-06
0.7638E-04,0.7688E-01,0.7680E-04,0.7688E-01,0.7717E-04,0.7688E-01,0.7527E-04,0.7688E-01,0.5203E-04,0.7003E-01,0.5350E-04,0.7003E-01,0.5311E-04,0.7003E-01,0.38062E-06,0.38062E-06
0.7638E-04,0.7688E-01,0.7680E-04,0.7688E-01,0.7717E-04,0.7688E-01,0.7527E-04,0.7688E-01,0.5203E-04,0.7003E-01,0.5350E-04,0.7003E-01,0.5311E-04,0.7003E-01,0.25375E-06,0.25375E-06
0.2080E-04,0.7691E-01,0.2078E-04,0.7691E-01,0.2096E-04,0.7691E-01,0.2024E-04,0.7691E-01,0.1327E-04,0.7010E-01,0.1379E-04,0.7010E-01,0.1365E-04,0.7010E-01,0.11306E-04,0.11306E-04
0.2080E-04,0.7691E-01,0.2078E-04,0.7691E-01,0.2096E-04,0.7691E-01,0.2024E-04,0.7691E-01,0.1327E-04,0.7010E-01,0.1379E-04,0.7010E-01,0.1365E-04,0.7010E-01,0.11306E-04,0.11306E-04
0.2080E-04,0.7691E-01,0.2078E-04,0.7691E-01,0.2096E-04,0.7691E-01,0.2024E-04,0.7691E-01,0.1327E-04,0.7010E-01,0.1379E-04,0.7010E-01,0.1365E-04,0.7010E-01,0.11306E-04,0.11306E-04
0.3831E-04,0.7696E-01,0.3834E-04,0.7696E-01,0.3869E-04,0.7696E-01,0.3728E-04,0.7696E-01,0.2411E-04,0.6994E-01,0.2512E-04,0.6994E-01,0.2485E-04,0.6994E-01,0.20565E-04,0.20565E-04
0.1687E-04,0.7673E-01,0.1685E-04,0.7673E-01,0.1700E-04,0.7673E-01,0.1641E-04,0.7673E-01,0.1076E-04,0.7005E-01,0.1118E-04,0.7005E-01,0.1107E-04,0.7005E-01,0.91719E-05,0.91719E-05
0.2080E-04,0.7691E-01,0.2078E-04,0.7691E-01,0.2096E-04,0.7691E-01,0.2024E-04,0.7691E-01,0.1327E-04,0.7010E-01,0.1379E-04,0.7010E-01,0.1365E-04,0.7010E-01,0.11306E-04,0.11306E-04
0.2080E-04,0.7691E-01,0.2078E-04,0.7691E-01,0.2096E-04,0.7691E-01,0.2024E-04,0.7691E-01,0.1327E-04,0.7010E-01,0.1379E-04,0.7010E-01,0.1365E-04,0.7010E-01,0.23045E-06,0.23045E-06
0.2080E-04,0.7691E-01,0.2078E-04,0.7691E-01,0.2096E-04,0.7691E-01,0.2024E-04,0.7691E-01,0.1327E-04,0.7010E-01,0.1379E-04,0.7010E-01,0.1365E-04,0.7010E-01,0.56531E-05,0.56531E-05
0.3162E-04,0.7687E-01,0.3161E-04,0.7687E-01,0.3189E-04,0.7687E-01,0.3078E-04,0.7687E-01,0.2018E-04,0.7018E-01,0.2098E-04,0.7018E-01,0.2077E-04,0.7018E-01,0.17527E-06,0.17527E-06
0.3162E-04,0.7687E-01,0.3161E-04,0.7687E-01,0.3189E-04,0.7687E-01,0.3078E-04,0.7687E-01,0.2018E-04,0.7018E-01,0.2098E-04,0.7018E-01,0.2077E-04,0.7018E-01,0.17527E-06,0.17527E-06
0.1687E-04,0.7673E-01,0.1684E-04,0.7673E-01,0.1700E-04,0.7673E-01,0.1641E-04,0.7673E-01,0.1076E-04,0.7005E-01,0.1118E-04,0.7005E-01,0.1107E-04,0.7005E-01,0.93423E-07,0.93423E-07
0.3833E-04,0.7696E-01,0.3834E-04,0.7696E-01,0.3869E-04,0.7696E-01,0.3727E-04,0.7696E-01,0.2411E-04,0.6994E-01,0.2513E-04,0.6994E-01,0.2485E-04,0.6994E-01,0.21007E-06,0.21007E-06
0.3161E-04,0.7687E-01,0.3162E-04,0.7687E-01,0.3189E-04,0.7687E-01,0.3078E-04,0.7687E-01,0.2018E-04,0.7018E-01,0.2098E-04,0.7018E-01,0.2077E-04,0.7018E-01,0.17527E-06,0.17527E-06
0.3162E-04,0.7687E-01,0.3161E-04,0.7687E-01,0.3189E-04,0.7687E-01,0.3078E-04,0.7687E-01,0.2018E-04,0.7018E-01,0.2098E-04,0.7018E-01,0.2077E-04,0.7018E-01,0.85865E-05,0.85865E-05
0.3162E-04,0.7687E-01,0.3161E-04,0.7687E-01,0.3189E-04,0.7687E-01,0.3078E-04,0.7687E-01,0.2018E-04,0.7018E-01,0.2098E-04,0.7018E-01,0.2077E-04,0.7018E-01,0.35054E-06,0.35054E-06
0.3162E-04,0.7687E-01,0.3161E-04,0.7687E-01,0.3189E-04,0.7687E-01,0.3078E-04,0.7687E-01,0.2018E-04,0.7018E-01,0.2098E-04,0.7018E-01,0.2077E-04,0.7018E-01,0.17527E-06,0.17527E-06
0.2351E-03,0.7683E-01,0.2447E-03,0.7683E-01,0.2434E-03,0.7683E-01,0.2390E-03,0.7683E-01,0.1692E-03,0.6996E-01,0.1727E-03,0.6996E-01,0.1717E-03,0.6996E-01,0.13966E-05,0.13966E-05
0.2351E-03,0.7683E-01,0.2447E-03,0.7683E-01,0.2434E-03,0.7683E-01,0.2392E-03,0.7683E-01,0.1690E-03,0.6996E-01,0.1727E-03,0.6996E-01,0.1717E-03,0.6996E-01,0.13966E-05,0.13966E-05
0.2351E-03,0.7683E-01,0.2447E-03,0.7683E-01,0.2434E-03,0.7683E-01,0.2390E-03,0.7683E-01,0.1691E-03,0.6996E-01,0.1727E-03,0.6996E-01,0.1717E-03,0.6996E-01,0.13966E-05,0.13966E-05
0.1518E-03,0.7684E-01,0.1556E-03,0.7684E-01,0.1554E-03,0.7684E-01,0.1524E-03,0.7684E-01,0.1078E-03,0.6998E-01,0.1102E-03,0.6998E-01,0.1096E-03,0.6998E-01,0.89164E-06,0.89164E-06
0.2085E-03,0.7685E-01,0.2160E-03,0.7685E-01,0.2152E-03,0.7685E-01,0.2110E-03,0.7685E-01,0.1484E-03,0.6997E-01,0.1517E-03,0.6997E-01,0.1508E-03,0.6997E-01,0.12276E-05,0.12276E-05
0.2368E-03,0.7683E-01,0.2443E-03,0.7683E-01,0.2436E-03,0.7683E-01,0.2389E-03,0.7683E-01,0.1690E-03,0.6996E-01,0.1727E-03,0.6996E-01,0.1717E-03,0.6996E-01,0.13966E-05,0.13966E-05
0.2351E-03,0.7683E-01,0.2447E-03,0.7683E-01,0.2434E-03,0.7683E-01,0.2390E-03,0.7683E-01,0.1692E-03,0.6996E-01,0.1727E-03,0.6996E-01,0.1717E-03,0.6996E-01,0.71551E-06,0.71551E-06
0.2351E-03,0.7683E-01,0.2447E-03,0.7683E-01,0.2434E-03,0.7683E-01,0.2390E-03,0.7683E-01,0.1692E-03,0.6996E-01,0.1727E-03,0.6996E-01,0.1717E-03,0.6996E-01,0.27932E-05,0.27932E-05
0.1342E-03,0.7687E-01,0.1364E-03,0.7687E-01,0.1366E-03,0.7687E-01,0.1337E-03,0.7687E-01,0.9417E-04,0.7002E-01,0.9641E-04,0.7002E-01,0.9582E-04,0.7002E-01,0.79906E-06,0.79906E-06
0.1342E-03,0.7687E-01,0.1364E-03,0.7687E-01,0.1366E-03,0.7687E-01,0.1337E-03,0.7687E-01,0.9414E-04,0.7002E-01,0.9642E-04,0.7002E-01,0.9581E-04,0.7002E-01,0.79906E-06,0.79906E-06
0.2098E-03,0.7685E-01,0.2156E-03,0.7685E-01,0.2152E-03,0.7685E-01,0.2110E-03,0.7685E-01,0.1482E-03,0.6997E-01,0.1518E-03,0.6997E-01,0.1508E-03,0.6997E-01,0.12578E-05,0.12578E-05
0.1525E-03,0.7684E-01,0.1555E-03,0.7684E-01,0.1555E-03,0.7684E-01,0.1524E-03,0.7684E-01,0.1078E-03,0.6998E-01,0.1103E-03,0.6998E-01,0.1096E-03,0.6998E-01,0.91350E-06,0.91350E-06
0.1337E-03,0.7687E-01,0.1366E-03,0.7687E-01,0.1365E-03,0.7687E-01,0.1338E-03,0.7687E-01,0.9417E-04,0.7002E-01,0.9642E-04,0.7002E-01,0.9582E-04,0.7002E-01,0.79906E-06,0.79906E-06
0.1342E-03,0.7687E-01,0.1364E-03,0.7687E-01,0.1366E-03,0.7687E-01,0.1338E-03,0.7687E-01,0.9414E-04,0.7002E-01,0.9642E-04,0.7002E-01,0.9581E-04,0.7002E-01,0.15599E-05,0.15599E-05
0.1342E-03,0.7687E-01,0.1364E-03,0.7687E-01,0.1366E-03,0.7687E-01,0.1338E-03,0.7687E-01,0.9414E-04,0.7002E-01,0.9642E-04,0.7002E-01,0.9581E-04,0.7002E-01,0.39953E-06,0.39953E-06
0.1342E-03,0.7687E-01,0.1364E-03,0.7687E-01,0.1366E-03,0.7687E-01,0.1338E-03,0.7687E-01,0.9414E-04,0.7002E-01,0.9642E-04,0.7002E-01,0.9581E-04,0.7002E-01,0.79906E-06,0.79906E-06
0.4883E-04,0.7689E-01,0.4904E-04,0.7689E-01,0.4931E-04,0.7689E-01,0.4800E-04,0.7689E-01,0.3283E-04,0.7006E-01,0.3383E-04,0.7006E-01,0.3356E-04,0.7006E-01,0.27667E-06,0.27667E-06
0.4883E-04,0.7689E-01,0.4904E-04,0.7689E-01,0.4931E-04,0.7689E-01,0.4800E-04,0.7689E-01,0.3283E-04,0.7006E-01,0.3383E-04,0.7006E-01,0.3356E-04,0.7006E-01,0.27667E-06,0.27667E-06
0.4883E-04,0.7689E-01,0.4904E-04,0.7689E-01,0.4931E-04,0.7689E-01,0.4800E-04,0.7689E-01,0.3283E-04,0.7006E-01,0.3383E-04,0.7006E-01,0.3356E-04,0.7006E-01,0.27667E-06,0.27667E-06
0.4997E-04,0.7689E-01,0.5018E-04,0.7689E-01,0.5048E-04,0.7689E-01,0.4907E-04,0.7689E-01,0.3331E-04,0.6993E-01,0.3436E-04,0.6993E-01,0.3408E-04,0.6993E-01,0.28118E-06,0.28118E-06
0.2281E-03,0.7684E-01,0.2350E-03,0.7684E-01,0.2342E-03,0.7684E-01,0.2306E-03,0.7684E-01,0.1671E-03,0.6997E-01,0.1702E-03,0.6997E-01,0.1694E-03,0.6997E-01,0.13872E-05,0.13872E-05
0.4876E-04,0.7689E-01,0.4906E-04,0.7689E-01,0.4931E-04,0.7689E-01,0.4800E-04,0.7689E-01,0.3284E-04,0.7006E-01,0.3382E-04,0.7006E-01,0.3356E-04,0.7006E-01,0.27667E-06,0.27667E-06
0.4883E-04,0.7689E-01,0.4904E-04,0.7689E-01,0.4931E-04,0.7689E-01,0.4800E-04,0.7689E-01,0.3283E-04,0.7006E-01,0.3383E-04,0.7006E-01,0.3356E-04,0.7006E-01,0.84558E-06,0.84558E-06
0.4883E-04,0.7689E-01,0.4904E-04,0.7689E-01,0.4931E-04,0.7689E-01,0.4800E-04,0.7689E-01,0.3283E-04,0.7006E-01,0.3383E-04,0.7006E-01,0.3356E-04,0.7006E-01,0.92222E-07,0.92222E-07
0.2307E-03,0.7684E-01,0.2402E-03,0.7684E-01,0.2387E-03,0.7684E-01,0.2352E-03,0.7684E-01,0.1705E-03,0.6996E-01,0.1735E-03,0.6996E-01,0.1727E-03,0.6996E-01,0.14396E-05,0.14396E-05
0.2307E-03,0.7684E-01,0.2402E-03,0.7684E-01,0.2386E-03,0.7684E-01,0.2353E-03,0.7684E-01,0.1704E-03,0.6996E-01,0.1735E-03,0.6996E-01,0.1727E-03,0.6996E-01,0.14396E-05,0.14396E-05
0.2264E-03,0.7684E-01,0.2355E-03,0.7684E-01,0.2341E-03,0.7684E-01,0.2307E-03,0.7684E-01,0.1672E-03,0.6997E-01,0.1702E-03,0.6997E-01,0.1694E-03,0.6997E-01,0.14122E-05,0.14122E-05
0.4989E-04,0.7689E-01,0.5020E-04,0.7689E-01,0.5047E-04,0.7689E-01,0.4908E-04,0.7689E-01,0.3331E-04,0.6993E-01,0.3436E-04,0.6993E-01,0.3408E-04,0.6993E-01,0.28645E-06,0.28645E-06
0.2325E-03,0.7684E-01,0.2397E-03,0.7684E-01,0.2388E-03,0.7684E-01,0.2352E-03,0.7684E-01,0.1704E-03,0.6996E-01,0.1735E-03,0.6996E-01,0.1726E-03,0.6996E-01,0.14396E-05,0.14396E-05
0.2307E-03,0.7684E-01,0.2402E-03,0.7684E-01,0.2386E-03,0.7684E-01,0.2353E-03,0.7684E-01,0.1705E-03,0.6996E-01,0.1735E-03,0.6996E-01,0.1727E-03,0.6996E-01,0.47138E-06,0.47138E-06
0.2307E-03,0.7684E-01,0.2402E-03,0.7684E-01,0.2386E-03,0.7684E-01,0.2353E-03,0.7684E-01,0.1705E-03,0.6996E-01,0.1735E-03,0.6996E-01,0.1727E-03,0.6996E-01,0.43187E-05,0.43187E-05
0.2307E-03,0.7684E-01,0.2402E-03,0.7684E-01,0.2386E-03,0.7684E-01,0.2353E-03,0.7684E-01,0.1705E-03,0.6996E-01,0.1735E-03,0.6996E-01,0.1727E-03,0.6996E-01,0.14396E-05,0.14396E-05
0.3812E-03,0.7682E-01,0.3950E-03,0.7682E-01,0.3929E-03,0.7682E-01,0.3874E-03,0.7682E-01,0.2818E-03,0.6994E-01,0.2868E-03,0.6994E-01,0.2854E-03,0.6994E-01,0.22664E-05,0.22664E-05
0.3812E-03,0.7682E-01,0.3950E-03,0.7682E-01,0.3930E-03,0.7682E-01,0.3873E-03,0.7682E-01,0.2820E-03,0.6994E-01,0.2867E-03,0.6994E-01,0.2855E-03,0.6994E-01,0.22664E-05,0.22664E-05
0.3812E-03,0.7682E-01,0.3950E-03,0.7682E-01,0.3929E-03,0.7682E-01,0.3874E-03,0.7682E-01,0.2818E-03,0.6994E-01,0.2868E-03,0.6994E-01,0.2854E-03,0.6994E-01,0.22664E-05,0.22664E-05
0.3891E-03,0.7681E-01,0.4035E-03,0.7681E-01,0.4013E-03,0.7681E-01,0.3957E-03,0.7681E-01,0.2880E-03,0.6993E-01,0.2930E-03,0.6993E-01,0.2917E-03,0.6993E-01,0.23155E-05,0.23155E-05
